,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
14552,22,3,10,4,11,1,1,1,0,0,20,29,0
14553,48,5,16,4,9,4,4,0,0,0,60,38,1
14554,63,4,13,2,3,0,4,1,0,0,60,38,0
14555,33,3,9,2,3,0,4,1,7298,0,45,38,1
14556,53,3,9,4,4,1,4,1,0,0,10,38,0
14557,38,3,11,2,2,0,4,1,0,0,40,38,1
14558,39,3,12,2,11,0,4,1,0,0,24,38,0
14559,59,3,15,3,9,4,4,1,0,0,50,38,0
14560,45,3,9,2,6,0,4,1,0,0,40,38,0
14561,39,3,10,0,0,1,4,0,0,0,45,38,0
14562,60,6,9,6,0,1,4,0,0,0,35,38,0
14563,38,3,13,0,9,4,4,0,0,0,56,38,0
14564,31,3,9,0,0,1,4,1,0,0,40,38,0
14565,61,5,13,2,9,0,4,1,0,0,50,38,1
14566,66,3,13,2,9,0,4,1,0,0,24,38,0
14567,26,3,13,4,11,1,1,1,0,0,20,34,0
14568,60,4,15,2,9,0,4,1,0,2415,80,38,1
14569,68,3,4,6,9,1,4,0,0,0,15,38,0
14570,32,3,10,0,3,2,4,1,0,0,60,38,0
14571,25,1,13,4,3,1,4,0,0,0,20,38,0
14572,43,1,9,2,3,0,4,1,0,0,40,38,0
14573,26,3,13,4,9,3,4,1,0,0,44,38,0
14574,55,3,14,2,3,0,4,1,99999,0,55,38,1
14575,66,3,6,6,13,1,4,0,0,0,11,38,0
14576,31,3,9,2,2,0,4,1,0,0,40,38,0
14577,35,3,3,2,6,0,1,1,0,0,50,38,0
14578,58,4,15,4,9,1,4,1,27828,0,40,38,1
14579,56,3,14,2,9,0,4,1,0,0,40,38,1
14580,22,3,10,4,7,3,4,1,0,0,16,38,0
14581,46,1,13,2,3,0,2,1,0,0,40,38,1
14582,33,3,10,2,7,5,4,0,0,0,35,38,0
14583,26,6,14,2,9,0,4,1,0,0,30,38,0
14584,42,5,13,2,4,0,4,1,0,0,50,38,0
14585,45,3,9,4,7,3,4,0,0,0,40,38,0
14586,43,3,10,2,9,5,3,0,0,0,6,32,0
14587,19,3,7,4,11,3,4,1,0,0,20,38,0
14588,27,3,13,4,3,3,4,0,0,0,99,38,0
14589,51,3,9,2,11,0,4,1,7688,0,40,38,1
14590,42,3,9,4,13,3,4,1,0,0,40,38,0
14591,43,5,10,2,11,0,4,1,7298,0,50,25,1
14592,38,3,13,2,12,0,4,1,0,0,45,38,1
14593,44,3,9,0,0,4,4,0,0,0,40,38,0
14594,36,3,9,2,2,0,4,1,0,0,64,38,1
14595,37,3,9,2,7,5,1,0,0,0,60,29,0
14596,29,3,13,4,3,1,4,1,0,0,50,38,1
14597,53,3,9,0,9,1,4,0,0,0,40,38,0
14598,42,5,13,3,3,1,4,1,0,0,45,30,0
14599,80,3,10,6,0,1,4,0,0,0,20,38,0
14600,61,3,7,2,13,0,4,1,0,0,40,38,0
14601,55,3,10,2,2,0,4,1,5013,0,52,38,0
14602,20,3,10,4,7,3,4,0,0,0,25,38,0
14603,23,3,9,4,2,4,4,1,0,0,40,38,0
14604,48,0,10,2,2,0,4,1,0,0,40,38,1
14605,24,3,13,4,3,3,4,0,0,0,50,38,0
14606,71,6,9,2,2,0,2,1,0,0,40,38,0
14607,49,3,7,2,7,5,4,0,0,0,6,38,0
14608,39,0,9,4,1,1,4,1,0,0,50,38,0
14609,22,3,13,4,0,3,4,0,0,0,25,38,0
14610,67,0,13,6,0,1,4,0,0,0,40,38,0
14611,18,3,9,4,11,3,4,0,0,0,25,38,0
14612,38,3,13,2,3,0,4,1,0,1848,54,38,1
14613,38,3,4,2,9,0,4,1,0,0,45,38,0
14614,50,3,9,0,0,1,4,0,0,0,40,38,0
14615,56,5,12,2,4,5,4,0,0,0,40,38,0
14616,23,3,10,4,7,1,4,0,0,0,20,38,0
14617,26,3,10,2,13,0,4,1,0,0,40,38,0
14618,32,3,9,2,6,0,4,1,0,0,40,38,0
14619,44,3,13,4,9,3,4,1,10520,0,40,38,1
14620,27,3,9,3,4,3,4,0,0,0,40,25,0
14621,40,1,10,2,10,0,4,1,7298,0,40,38,1
14622,43,3,12,2,5,0,4,1,0,0,60,38,0
14623,31,6,10,2,2,0,4,1,0,0,35,38,1
14624,57,3,10,2,2,0,4,1,0,0,40,38,1
14625,25,3,13,4,3,1,4,1,0,0,35,38,0
14626,22,3,11,4,7,3,2,0,0,0,36,38,0
14627,20,1,11,4,0,3,4,0,0,0,35,38,0
14628,27,3,9,2,11,5,4,0,3464,0,40,38,0
14629,39,3,10,0,3,4,4,0,0,0,40,25,0
14630,27,6,14,4,9,1,4,1,0,0,40,38,0
14631,41,1,9,5,13,3,4,1,0,0,40,38,0
14632,31,1,13,4,9,1,4,1,0,0,45,38,0
14633,41,3,12,2,11,0,4,1,0,0,20,38,0
14634,25,3,13,4,3,1,4,1,0,0,40,38,0
14635,29,6,12,4,9,1,2,1,0,0,40,38,1
14636,22,3,9,2,7,3,4,1,0,0,50,38,0
14637,62,3,4,2,10,0,4,1,0,0,91,38,0
14638,29,0,9,0,3,1,3,0,0,0,40,38,0
14639,44,3,10,2,3,5,4,0,0,0,70,38,1
14640,32,3,13,2,0,5,4,0,0,0,2,38,0
14641,19,3,9,4,9,4,2,0,0,0,40,38,0
14642,20,3,11,4,6,4,4,0,0,0,40,38,0
14643,65,6,10,2,6,0,2,1,0,0,40,38,1
14644,24,3,9,4,5,1,4,0,0,0,36,38,0
14645,37,5,14,2,3,0,4,1,0,0,50,38,1
14646,43,1,9,0,12,1,2,0,0,0,40,38,0
14647,38,5,13,2,11,5,4,0,0,0,60,38,1
14648,28,3,12,4,11,3,4,0,0,0,35,38,0
14649,33,3,9,4,5,3,4,1,4416,0,40,38,0
14650,32,3,9,2,0,5,4,0,0,0,40,38,1
14651,38,3,14,2,3,0,4,1,0,0,45,38,1
14652,33,3,10,0,12,1,4,0,0,0,40,38,0
14653,42,5,13,2,3,0,4,1,0,0,60,38,1
14654,27,3,9,4,2,1,4,1,0,0,40,38,0
14655,41,3,9,0,5,4,4,1,0,0,40,38,0
14656,47,1,14,2,9,0,4,1,0,0,60,38,1
14657,55,3,7,2,3,0,4,1,0,0,45,38,0
14658,30,5,10,4,2,3,4,1,0,0,8,38,0
14659,54,3,10,6,2,4,4,0,0,0,50,38,0
14660,40,3,13,2,0,0,4,1,0,0,40,38,1
14661,21,3,9,4,0,1,4,0,0,0,40,38,0
14662,34,3,13,0,2,4,4,0,0,0,25,38,0
14663,30,3,13,2,9,0,4,1,0,0,40,38,1
14664,31,3,10,4,0,1,4,0,0,0,45,38,0
14665,22,3,9,4,13,1,4,1,0,0,37,38,0
14666,37,3,9,2,7,0,2,1,0,0,40,38,1
14667,41,3,5,2,9,5,1,0,0,0,40,16,0
14668,52,1,14,4,9,3,4,0,0,0,40,38,0
14669,57,4,10,2,9,0,4,1,0,0,40,38,0
14670,48,3,10,0,0,1,4,0,0,0,48,38,0
14671,58,3,9,2,3,0,4,1,0,0,40,38,1
14672,35,5,5,2,2,0,4,1,0,0,50,38,0
14673,40,3,9,4,3,1,4,0,0,0,45,38,0
14674,30,3,9,0,11,1,4,0,0,0,25,38,0
14675,26,5,9,2,3,0,4,1,0,0,40,27,0
14676,46,5,9,2,9,0,4,1,0,0,60,38,0
14677,26,0,10,2,0,0,2,1,0,0,40,38,0
14678,50,0,13,0,9,4,2,0,0,0,40,38,0
14679,22,3,9,2,13,0,4,1,0,0,50,38,1
14680,36,3,14,6,12,4,1,0,0,0,40,18,0
14681,30,3,9,2,11,0,4,1,0,0,52,38,1
14682,58,3,12,2,3,0,4,1,0,0,50,38,1
14683,17,3,7,4,9,3,4,1,0,0,40,38,0
14684,72,3,11,5,7,4,4,0,6723,0,25,38,0
14685,19,3,9,4,0,1,4,0,0,0,40,38,0
14686,29,3,4,2,7,5,4,0,0,0,40,25,0
14687,20,3,9,4,9,3,2,0,0,0,25,38,0
14688,30,3,10,2,2,0,4,1,0,0,40,38,0
14689,47,5,10,0,7,4,4,0,0,0,45,38,0
14690,51,3,10,2,9,0,4,1,0,0,45,38,1
14691,26,3,6,2,5,0,4,1,0,0,40,38,0
14692,24,3,10,4,3,1,4,1,0,0,42,38,0
14693,44,3,14,0,11,1,4,1,0,0,24,19,0
14694,43,3,9,2,3,0,4,1,0,0,50,38,1
14695,35,3,13,4,3,1,4,1,0,0,50,38,0
14696,51,3,9,2,12,0,4,1,7298,0,50,38,1
14697,41,3,9,2,3,0,4,1,0,0,40,38,1
14698,38,3,10,0,0,4,3,0,0,0,40,38,0
14699,39,6,9,2,0,5,1,0,3464,0,20,38,0
14700,54,3,6,5,11,4,4,0,0,0,43,21,0
14701,62,3,9,4,2,1,4,1,0,0,40,38,0
14702,45,3,16,2,3,0,4,1,0,0,60,38,0
14703,30,3,9,4,3,3,2,0,0,0,35,22,0
14704,32,3,9,2,2,0,4,1,0,0,40,38,0
14705,23,5,9,0,7,1,4,0,0,0,40,38,0
14706,84,1,11,6,0,1,4,0,0,0,14,38,0
14707,46,3,13,4,9,3,4,1,0,0,60,38,0
14708,67,1,14,0,0,1,4,0,2009,0,40,38,0
14709,29,3,13,2,9,0,4,1,0,0,40,38,1
14710,33,3,11,4,3,1,4,1,0,0,55,38,1
14711,23,3,10,2,12,0,4,1,0,0,42,38,0
14712,63,3,9,2,9,0,4,1,0,0,55,38,1
14713,55,3,9,5,9,1,2,0,0,2001,40,38,0
14714,42,6,15,0,9,4,4,0,0,0,40,38,0
14715,17,3,7,4,7,3,0,0,0,0,20,38,0
14716,60,3,3,2,13,0,4,1,0,0,40,38,0
14717,31,3,8,0,13,3,4,1,0,0,40,38,0
14718,28,3,4,4,0,3,4,1,0,0,40,31,0
14719,31,3,5,2,5,0,2,1,0,0,48,38,0
14720,65,3,13,2,9,0,4,1,10605,0,40,38,1
14721,31,3,13,4,3,1,4,1,14084,0,50,38,1
14722,61,3,9,0,5,1,2,0,0,0,40,38,0
14723,43,6,15,2,9,0,4,1,0,0,50,38,1
14724,40,6,10,4,0,4,2,0,0,0,49,38,0
14725,39,3,9,4,3,1,4,1,0,0,40,38,0
14726,37,1,10,3,0,4,2,0,0,0,27,38,0
14727,47,3,10,2,2,0,0,1,0,0,40,38,0
14728,45,0,10,2,13,0,4,1,0,0,65,38,1
14729,30,3,9,2,2,0,4,1,0,0,60,38,0
14730,30,5,15,4,9,3,4,1,0,0,40,38,0
14731,49,3,10,0,9,1,4,1,14084,0,44,38,1
14732,51,1,9,2,2,0,4,1,0,0,40,38,1
14733,31,3,13,4,9,1,4,0,0,0,72,38,1
14734,48,4,13,2,3,5,4,0,0,0,25,38,1
14735,20,3,10,4,0,3,1,0,0,0,30,38,0
14736,32,3,9,2,3,0,4,1,3103,0,40,38,1
14737,31,3,10,4,9,4,2,0,0,0,40,38,0
14738,19,3,9,4,0,1,4,1,0,0,25,38,0
14739,50,3,14,0,3,1,4,0,0,0,35,38,0
14740,33,3,9,2,3,0,4,1,0,0,50,38,0
14741,25,3,13,4,9,3,4,1,0,0,20,38,0
14742,49,3,9,0,2,1,4,1,0,1876,40,38,0
14743,30,3,10,2,13,0,4,1,0,0,40,38,0
14744,23,3,13,4,11,1,4,1,0,0,40,38,0
14745,44,3,16,2,3,5,4,0,15024,0,32,38,1
14746,24,3,11,4,11,4,4,1,0,0,5,38,0
14747,28,3,11,4,0,1,1,0,0,0,45,38,0
14748,56,3,9,0,0,4,4,0,0,1617,40,38,0
14749,38,3,9,4,0,1,4,0,0,0,38,38,0
14750,20,3,10,4,0,3,4,0,2176,0,20,38,0
14751,82,3,9,6,3,1,4,0,0,4356,18,38,0
14752,52,0,13,2,10,0,4,1,0,0,60,38,1
14753,32,3,10,4,2,1,2,1,0,0,40,38,0
14754,37,3,11,5,9,4,4,0,0,0,32,38,0
14755,36,3,13,2,9,0,4,1,0,0,40,38,1
14756,39,3,13,2,0,0,4,1,0,0,40,38,1
14757,30,3,9,2,2,3,1,1,3411,0,40,38,0
14758,49,1,9,2,10,0,4,1,0,0,56,38,0
14759,40,1,11,0,3,4,4,0,0,0,40,38,0
14760,42,3,7,2,13,0,4,1,0,0,45,38,0
14761,35,3,13,4,9,1,4,1,0,0,40,38,0
14762,39,3,9,0,7,4,4,0,0,0,81,38,0
14763,32,1,11,3,2,1,4,1,0,0,40,38,0
14764,22,3,7,4,2,1,4,1,0,0,50,38,0
14765,53,1,10,0,0,1,4,0,0,0,40,38,0
14766,25,3,9,4,0,1,4,1,0,0,40,38,0
14767,17,2,6,4,9,3,4,1,0,0,30,38,0
14768,44,3,9,2,2,0,4,1,0,0,70,38,1
14769,52,3,14,2,9,0,4,1,0,0,40,38,1
14770,42,6,9,2,13,0,0,1,0,0,40,38,0
14771,34,3,7,2,13,0,4,1,0,0,50,38,0
14772,27,3,10,2,6,0,4,1,0,0,40,38,0
14773,37,3,9,4,6,1,2,1,0,0,40,38,0
14774,39,6,14,2,9,2,3,0,7688,0,38,38,1
14775,26,3,9,2,9,0,4,1,0,0,40,38,0
14776,48,3,14,2,3,5,4,0,0,1902,38,38,1
14777,57,3,9,0,11,4,4,0,0,0,28,38,0
14778,36,5,11,5,3,1,4,1,0,0,48,38,0
14779,27,3,13,4,11,1,4,0,0,0,40,38,0
14780,17,3,7,4,5,3,4,1,0,0,15,38,0
14781,30,3,3,2,2,0,4,1,0,0,40,25,0
14782,37,3,11,2,0,5,2,0,0,0,48,38,1
14783,31,1,13,4,11,3,4,0,0,0,40,38,0
14784,23,3,12,4,0,1,4,0,0,0,20,38,0
14785,32,3,6,4,2,2,4,1,0,0,45,38,0
14786,58,3,9,2,11,0,4,1,0,0,40,38,1
14787,31,3,9,4,7,4,4,0,0,0,8,38,0
14788,44,3,13,2,3,0,2,1,0,0,40,38,1
14789,39,0,13,0,12,4,2,0,0,625,40,38,0
14790,59,3,9,2,2,0,4,1,0,1485,45,38,1
14791,42,3,13,2,13,0,4,1,0,0,48,38,1
14792,45,3,9,2,0,0,4,1,0,0,35,38,0
14793,20,3,9,4,2,1,4,1,0,0,35,38,0
14794,35,3,9,2,0,0,4,1,0,0,40,38,0
14795,50,3,12,2,12,0,2,1,0,0,40,38,0
14796,56,3,9,4,5,3,4,1,0,0,28,38,0
14797,48,3,11,2,11,0,4,1,0,0,40,38,1
14798,58,5,14,6,7,1,4,0,0,0,15,38,0
14799,32,3,11,2,2,0,4,1,0,0,50,38,0
14800,23,3,10,4,11,3,4,0,0,0,12,38,0
14801,48,3,9,0,6,1,4,1,0,0,40,38,0
14802,33,3,9,0,10,1,4,1,0,0,70,38,0
14803,48,3,13,4,9,1,4,0,0,0,45,25,0
14804,55,3,9,6,7,1,4,0,2202,0,35,21,0
14805,40,1,11,4,3,4,0,0,0,0,40,38,0
14806,50,3,10,2,9,0,4,1,0,0,40,38,0
14807,52,5,6,2,2,0,4,1,0,0,35,38,0
14808,19,3,9,4,7,1,4,0,0,0,30,38,0
14809,55,5,6,2,11,0,4,1,7688,0,50,38,1
14810,36,5,15,2,11,0,4,1,0,0,30,38,1
14811,39,3,13,5,9,4,1,0,0,0,40,29,1
14812,22,3,10,4,0,4,4,0,0,0,40,38,0
14813,44,3,13,2,3,0,4,1,7688,0,50,38,1
14814,34,3,9,0,2,1,4,1,0,1408,38,38,0
14815,33,3,10,2,7,0,4,1,0,0,50,38,0
14816,55,3,14,0,9,1,4,0,14084,0,40,38,1
14817,35,3,14,2,3,0,4,1,0,0,45,38,1
14818,50,3,7,6,6,1,4,0,0,0,40,38,0
14819,43,3,10,0,0,4,2,0,0,0,40,38,0
14820,29,3,11,4,12,1,4,1,0,0,40,38,0
14821,56,3,10,2,13,0,2,1,0,0,40,38,0
14822,33,3,13,2,9,0,4,1,99999,0,40,38,1
14823,24,3,9,2,11,0,4,1,0,0,50,38,0
14824,46,3,11,0,11,4,4,0,0,0,40,38,0
14825,60,4,9,2,0,5,4,0,15024,0,15,38,1
14826,48,4,14,2,7,0,4,1,0,0,40,38,0
14827,65,1,7,2,13,0,4,1,0,0,35,38,0
14828,29,3,9,4,5,1,4,1,0,1408,40,38,0
14829,42,3,9,2,13,0,4,1,0,1740,43,38,0
14830,44,3,15,2,9,0,4,1,0,0,50,38,1
14831,73,5,10,2,11,0,4,1,0,0,6,38,1
14832,21,3,10,4,12,1,4,0,0,0,50,38,0
14833,32,4,9,2,4,0,4,1,0,1902,55,38,1
14834,43,0,14,2,10,0,4,1,0,0,35,38,1
14835,21,3,9,4,2,1,2,1,0,0,32,38,0
14836,30,3,10,5,13,1,4,1,0,0,20,38,0
14837,54,3,13,2,12,0,4,1,0,0,48,38,0
14838,19,3,10,4,7,3,4,0,0,0,15,38,0
14839,55,6,10,2,0,5,4,0,0,0,37,38,0
14840,20,3,10,4,11,3,4,0,0,0,28,38,0
14841,53,3,13,2,3,0,4,1,0,0,40,11,0
14842,51,3,14,4,9,1,4,1,0,0,55,38,1
14843,33,3,9,2,13,0,4,1,0,0,40,38,0
14844,62,3,10,6,8,4,4,0,0,0,40,38,0
14845,24,5,9,4,7,3,4,1,0,0,30,38,0
14846,17,4,5,4,11,3,4,0,0,0,40,38,0
14847,26,3,10,4,0,1,4,0,0,0,45,38,0
14848,36,3,9,0,2,1,4,1,0,0,40,38,0
14849,32,3,6,2,3,5,4,0,0,0,35,38,0
14850,58,3,16,2,9,0,4,1,0,0,50,38,1
14851,38,3,13,2,12,0,4,1,0,0,40,38,1
14852,72,3,9,3,6,4,4,1,2346,0,40,38,0
14853,26,0,9,0,0,3,4,0,0,0,40,38,0
14854,45,3,9,6,9,4,4,0,0,0,38,38,0
14855,72,3,11,6,9,1,4,0,0,0,30,38,0
14856,60,3,10,2,3,0,4,1,15024,0,40,38,1
14857,27,3,9,2,11,0,4,1,0,0,50,12,0
14858,38,3,11,2,6,0,4,1,0,0,48,38,1
14859,37,4,10,2,11,0,4,1,0,1485,44,38,1
14860,28,3,10,4,0,3,4,1,0,0,40,38,0
14861,38,4,13,2,11,0,4,1,0,0,40,38,1
14862,29,3,9,2,11,0,4,1,0,0,60,38,1
14863,19,3,9,4,7,3,4,0,0,1721,40,38,0
14864,28,3,13,4,5,2,4,1,0,0,25,38,0
14865,70,3,13,0,9,1,4,0,0,0,7,38,0
14866,40,5,9,2,2,0,4,1,0,0,50,38,1
14867,26,3,11,0,2,3,4,1,0,0,40,38,0
14868,43,3,12,2,11,0,2,1,0,0,60,38,0
14869,29,3,10,2,0,5,4,0,0,0,40,38,1
14870,25,0,10,2,10,0,2,1,0,0,40,38,0
14871,29,3,9,2,6,0,2,1,0,0,40,38,1
14872,60,3,2,0,2,1,3,1,0,0,38,5,0
14873,31,3,13,2,0,5,4,0,0,0,40,38,0
14874,51,1,4,2,13,0,4,1,0,0,40,38,0
14875,18,3,10,4,0,3,4,0,0,0,15,38,0
14876,36,3,13,0,12,4,4,1,0,0,20,38,0
14877,35,3,13,2,0,0,1,1,0,0,40,29,1
14878,48,3,13,0,0,3,4,1,0,0,38,38,1
14879,78,5,4,2,4,0,4,1,0,0,25,38,0
14880,72,3,13,2,10,0,4,1,0,0,17,38,0
14881,24,3,10,4,3,3,4,1,0,0,40,38,0
14882,58,3,7,2,9,0,4,1,0,0,16,38,0
14883,36,3,7,4,10,1,2,1,13550,0,40,38,1
14884,48,3,10,2,5,0,4,1,0,0,30,38,0
14885,28,3,9,0,0,1,4,0,0,0,40,38,0
14886,26,3,14,4,7,3,4,0,0,0,40,38,0
14887,29,3,13,4,11,1,4,0,0,0,60,38,0
14888,47,3,3,2,7,0,2,1,0,0,40,22,0
14889,50,3,13,0,3,1,4,0,0,0,50,38,1
14890,35,0,3,4,2,1,4,1,0,0,40,25,0
14891,17,3,7,4,13,3,4,1,0,0,20,38,0
14892,41,3,10,2,2,0,4,1,0,0,48,38,1
14893,37,3,9,2,13,0,4,1,0,0,42,38,0
14894,35,1,9,2,7,0,0,1,0,0,40,38,0
14895,56,3,4,2,2,0,4,1,0,0,40,31,0
14896,23,3,10,2,13,0,4,1,0,0,40,38,0
14897,33,3,12,0,9,4,4,0,0,0,32,38,0
14898,79,4,9,2,3,0,4,1,0,0,40,38,1
14899,28,3,13,4,9,1,2,1,0,0,40,38,0
14900,55,3,7,0,11,3,4,0,0,0,20,38,0
14901,59,6,14,2,9,0,4,1,0,0,50,38,0
14902,22,3,13,4,9,3,4,0,0,0,40,38,0
14903,19,3,7,4,11,3,1,0,0,0,19,29,0
14904,41,3,3,3,4,1,4,1,0,0,35,25,0
14905,32,3,11,2,0,0,4,1,0,0,40,21,0
14906,67,3,4,2,9,0,4,1,2414,0,40,38,0
14907,45,3,9,0,7,4,4,0,0,0,35,38,0
14908,61,3,3,2,4,2,4,0,0,0,45,25,0
14909,34,3,13,4,11,1,4,0,0,0,40,38,0
14910,43,5,11,2,2,0,4,1,0,0,40,38,0
14911,38,3,13,2,0,0,4,1,7298,0,50,38,1
14912,35,3,16,2,9,0,4,1,0,0,60,38,0
14913,65,3,9,0,10,1,4,1,0,0,20,38,0
14914,24,3,13,2,3,0,4,1,0,0,55,8,1
14915,37,3,9,2,0,0,4,1,0,0,40,38,0
14916,34,5,10,2,4,0,4,1,0,0,50,38,0
14917,42,3,9,2,13,0,4,1,0,0,60,38,1
14918,18,3,4,4,7,3,4,0,0,0,40,38,0
14919,43,0,10,6,3,4,0,0,0,0,15,38,0
14920,31,3,10,2,7,0,4,1,0,0,40,38,1
14921,19,3,10,4,11,3,4,0,0,0,20,38,0
14922,40,4,10,2,3,0,1,1,0,0,50,2,0
14923,32,3,13,2,9,0,4,1,0,0,40,38,0
14924,47,3,10,2,3,0,4,1,0,0,40,38,1
14925,32,1,10,2,13,0,4,1,0,0,40,38,0
14926,46,4,16,5,9,1,4,1,0,0,35,38,0
14927,40,3,13,2,3,0,4,1,0,0,65,38,1
14928,36,3,13,4,2,1,4,1,0,0,35,38,0
14929,33,3,11,2,11,0,4,1,0,0,36,38,0
14930,23,6,3,4,13,1,4,1,0,0,35,38,0
14931,21,3,6,5,6,3,4,1,0,0,40,38,0
14932,40,3,9,2,7,5,2,0,0,0,32,38,0
14933,53,6,16,2,9,0,4,1,0,0,50,38,1
14934,20,3,10,4,9,3,4,1,0,0,15,38,0
14935,53,5,10,2,13,0,4,1,0,0,72,38,0
14936,58,3,5,2,5,0,2,1,0,0,60,38,0
14937,51,3,9,2,11,0,4,1,0,0,55,38,1
14938,31,3,9,2,7,0,4,1,0,0,65,38,0
14939,35,5,9,2,2,0,4,1,0,0,40,38,0
14940,23,3,7,4,9,3,0,1,0,0,40,38,0
14941,31,1,10,0,0,1,4,0,0,0,35,38,0
14942,21,3,10,4,7,4,4,0,0,0,35,38,0
14943,39,5,14,2,2,0,4,1,0,0,55,38,1
14944,36,3,15,2,9,5,4,0,15024,0,45,38,1
14945,51,3,6,2,2,0,4,1,0,0,40,38,1
14946,18,3,7,4,7,3,4,1,0,0,12,38,0
14947,32,3,10,0,0,1,4,1,0,0,48,38,0
14948,56,3,13,0,7,1,4,0,0,0,32,38,0
14949,35,3,12,4,10,1,4,1,0,0,40,38,0
14950,63,3,8,6,11,4,4,0,0,0,40,38,0
14951,61,3,9,2,3,0,4,1,0,0,50,38,1
14952,23,3,10,4,7,3,4,1,0,0,40,38,0
14953,52,1,14,2,9,0,4,1,0,0,50,38,1
14954,19,3,9,4,11,1,4,1,0,0,50,38,0
14955,33,6,14,2,9,0,4,1,0,0,50,38,1
14956,35,3,13,2,11,0,2,1,0,0,50,38,0
14957,35,3,9,0,13,1,4,0,0,0,60,38,1
14958,38,3,15,2,9,5,4,0,0,0,40,38,0
14959,23,3,13,4,0,1,4,0,0,0,60,38,0
14960,22,3,11,0,12,1,4,1,0,0,60,38,0
14961,20,3,9,4,5,1,4,1,0,0,40,38,0
14962,19,3,9,4,5,1,4,1,0,0,40,38,0
14963,47,3,9,2,6,0,2,1,0,0,40,38,1
14964,59,3,7,2,2,0,4,1,0,0,40,38,0
14965,38,3,9,4,11,3,4,0,0,0,40,38,0
14966,36,3,9,2,7,0,4,1,0,0,50,38,0
14967,27,3,3,4,7,2,4,1,0,0,40,25,0
14968,24,3,11,2,13,0,4,1,0,0,40,38,0
14969,35,3,9,4,7,3,2,0,0,0,35,22,0
14970,22,6,10,4,7,2,2,1,0,0,39,13,0
14971,37,3,9,2,13,0,4,1,0,0,52,38,0
14972,36,3,9,2,2,0,4,1,7298,0,40,38,1
14973,28,3,9,5,7,1,4,0,0,0,25,38,0
14974,55,3,9,2,11,5,4,0,0,0,50,38,0
14975,29,3,3,2,9,5,4,0,0,0,40,38,0
14976,32,3,13,2,11,0,4,1,0,0,44,38,0
14977,66,3,10,0,9,2,4,0,0,0,35,38,0
14978,47,1,10,3,2,2,4,1,0,0,45,38,0
14979,23,3,13,4,7,1,4,0,0,0,40,38,0
14980,50,1,14,0,9,1,4,0,0,0,45,38,0
14981,40,5,9,2,4,0,4,1,0,0,84,38,0
14982,51,3,9,4,6,1,4,0,0,1590,40,38,0
14983,34,3,9,4,9,1,4,0,0,1669,45,38,0
14984,28,3,13,4,10,1,4,0,0,0,40,38,0
14985,52,6,16,2,9,0,4,1,0,1887,70,10,1
14986,39,4,9,2,3,0,4,1,3103,0,60,38,1
14987,43,3,13,2,0,0,4,1,0,0,40,38,1
14988,36,3,13,4,9,3,4,0,0,0,35,38,1
14989,25,3,13,4,9,3,4,0,0,0,15,38,0
14990,42,3,10,0,0,4,4,0,0,0,38,38,0
14991,35,3,10,2,13,0,4,1,0,0,40,10,0
14992,43,3,14,2,3,0,4,1,7688,0,53,38,1
14993,34,3,9,2,2,0,4,1,0,0,40,38,0
14994,50,6,13,2,3,0,4,1,0,0,38,38,1
14995,30,3,10,2,13,0,4,1,0,0,60,38,0
14996,44,3,14,2,9,0,4,1,0,0,44,38,1
14997,52,3,11,2,2,0,4,1,0,0,40,38,0
14998,35,3,12,2,11,0,4,1,0,0,60,38,0
14999,36,3,11,0,9,1,4,1,0,0,40,38,1
15000,30,3,13,4,3,3,1,0,0,0,52,35,0
15001,36,4,13,2,11,0,4,1,15024,0,45,38,1
15002,39,3,13,4,3,1,4,0,0,0,40,38,0
15003,25,3,2,2,4,0,4,1,0,0,96,25,0
15004,26,3,13,4,12,1,4,1,0,0,40,38,0
15005,20,3,9,4,11,3,2,0,0,0,20,38,0
15006,20,3,10,4,10,3,4,1,0,0,40,38,0
15007,70,3,3,2,9,0,4,1,0,0,20,38,0
15008,26,3,9,4,13,3,4,1,0,0,50,38,0
15009,24,3,10,4,0,1,2,0,0,0,35,38,0
15010,48,3,13,2,12,0,4,1,0,0,40,38,1
15011,62,3,9,0,8,4,2,0,0,0,99,38,0
15012,48,3,9,2,6,0,4,1,0,0,40,38,0
15013,52,3,13,2,11,0,4,1,0,0,40,38,1
15014,25,3,13,4,11,1,4,1,0,0,44,38,0
15015,58,3,3,2,6,0,4,1,0,0,40,38,0
15016,40,0,13,4,9,1,4,0,0,0,45,38,0
15017,29,3,10,2,9,5,4,0,0,0,40,38,0
15018,45,4,4,2,3,0,4,1,0,0,52,38,0
15019,19,3,10,4,7,2,4,0,0,0,20,38,0
15020,37,3,7,4,5,1,2,1,0,0,40,38,0
15021,23,3,7,2,6,0,4,1,0,0,40,32,0
15022,31,5,9,0,2,1,4,1,0,0,60,38,0
15023,64,5,4,2,2,0,4,1,0,0,20,38,0
15024,28,1,10,4,0,3,4,0,0,0,16,38,0
15025,32,3,9,4,2,3,4,1,0,0,40,38,0
15026,49,1,10,0,0,1,4,0,0,0,44,38,0
15027,35,3,10,0,0,1,4,0,0,0,40,38,1
15028,19,3,10,4,9,3,4,0,0,0,35,38,0
15029,45,3,16,2,3,0,4,1,0,0,45,38,1
