,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
15958,55,3,13,0,9,4,4,0,0,0,40,38,0
5616,23,3,9,4,3,1,4,1,0,0,45,38,0
30872,20,3,10,4,5,3,2,1,0,0,40,10,0
13509,38,3,13,2,9,0,4,1,0,0,40,38,1
22486,20,3,5,4,6,3,4,1,0,0,40,38,0
21687,32,3,8,4,9,3,2,0,0,0,40,38,0
20436,24,3,10,4,11,3,4,0,0,0,40,38,0
25486,38,6,16,2,9,0,4,1,0,0,40,38,1
29862,29,3,13,2,9,5,4,0,0,0,46,38,1
14390,42,1,10,4,2,1,4,1,0,0,40,38,0
20460,30,3,11,0,9,4,4,0,0,0,36,38,0
997,48,0,13,0,3,4,4,1,0,0,58,38,1
20716,39,3,10,2,3,0,4,1,0,1977,62,38,1
12926,51,3,9,2,2,0,4,1,0,0,40,38,0
11586,54,3,11,2,2,0,1,1,5013,0,40,39,0
16935,37,3,13,4,3,1,4,1,0,0,50,38,0
29211,24,3,9,2,5,0,4,1,0,0,50,38,0
20756,55,3,5,2,4,0,4,1,0,0,40,38,0
19881,31,3,11,0,13,1,4,1,0,0,40,38,0
17794,38,3,11,2,6,0,4,1,0,0,40,38,1
14572,43,1,9,2,3,0,4,1,0,0,40,38,0
8032,42,4,10,4,11,1,4,1,0,0,60,38,0
1407,39,1,12,2,2,5,4,0,0,0,50,38,1
29877,53,3,6,2,2,0,2,1,0,0,40,38,0
29980,27,3,9,4,0,3,2,1,0,0,40,38,0
14021,39,3,9,4,7,1,4,1,0,0,40,38,0
14254,39,4,15,2,9,0,4,1,0,1902,50,38,1
13841,45,3,13,0,9,4,4,0,0,0,50,38,0
26542,28,5,9,2,4,0,4,1,0,0,70,38,1
11780,38,6,14,2,3,0,4,1,7298,0,60,38,1
26041,39,5,13,2,3,0,4,1,0,0,40,38,0
693,20,3,10,4,9,3,4,1,0,0,20,38,0
10725,61,3,9,0,4,1,4,0,0,0,82,38,0
21395,47,3,9,2,4,0,4,1,0,0,40,38,0
3443,28,3,6,4,7,2,0,1,0,0,40,25,0
9174,36,3,11,2,0,0,4,1,0,0,40,38,1
4175,49,4,9,5,7,1,4,1,0,0,45,38,0
20606,27,5,7,2,3,0,4,1,0,0,50,38,0
13844,40,3,7,4,6,1,4,0,0,0,37,5,0
10458,36,3,13,2,11,0,4,1,0,1902,45,38,1
27567,27,3,7,5,4,2,4,1,0,0,40,32,0
13382,29,1,9,2,13,0,2,1,0,0,40,38,0
21376,32,3,13,4,3,1,4,1,0,0,40,38,0
16645,54,3,9,2,2,0,4,1,0,0,49,38,0
22622,53,5,14,0,3,1,4,1,0,0,50,38,1
11529,79,3,15,2,9,0,4,1,0,0,10,38,0
31951,23,3,10,4,11,1,2,0,0,0,20,38,0
5497,56,3,9,0,2,4,4,1,0,0,35,38,0
3875,30,3,4,5,5,1,4,1,0,0,40,38,0
20400,46,3,10,2,0,0,4,1,0,0,40,38,0
3626,44,3,9,2,0,5,4,0,0,0,38,38,0
25460,40,3,9,5,6,4,4,1,0,0,40,38,0
16829,73,3,11,3,9,1,4,0,0,0,32,38,0
6752,63,3,9,2,7,0,4,1,2580,0,20,38,0
5111,59,0,9,6,6,4,4,0,0,0,40,38,0
14157,33,3,12,2,9,0,4,1,0,0,50,38,0
16012,55,3,9,2,2,0,4,1,0,0,40,38,1
3555,17,3,7,4,9,1,3,0,0,0,20,38,0
10386,34,3,14,2,9,0,4,1,0,0,45,38,1
19751,35,3,11,2,7,5,2,0,0,0,40,38,1
26530,58,3,9,0,0,1,4,0,0,0,40,38,0
11059,62,3,7,5,7,1,2,0,0,0,21,38,0
2526,41,1,9,0,9,4,1,0,0,0,40,38,0
26534,51,1,14,2,9,5,4,0,0,0,70,38,1
15032,46,5,13,0,7,4,1,0,0,0,60,34,1
24204,45,5,9,2,13,0,4,1,0,0,50,38,0
26800,36,1,10,5,0,3,2,1,0,0,40,38,0
1168,88,5,15,2,9,0,4,1,0,0,40,38,0
16136,56,3,3,2,7,0,4,1,0,0,40,38,0
20528,57,0,13,2,9,0,4,1,0,0,40,38,1
7892,26,3,1,3,6,1,4,1,0,1719,40,25,0
3149,55,4,9,2,3,0,4,1,0,0,45,38,0
12006,20,6,10,4,4,1,4,1,0,0,40,38,0
17264,29,1,13,2,3,0,2,1,0,0,40,38,1
23131,28,3,10,4,7,4,4,0,0,0,35,38,0
19122,47,3,9,0,0,4,4,0,0,0,40,38,0
13439,46,3,9,2,13,0,2,1,0,0,46,38,1
1467,49,3,14,0,3,1,4,0,0,0,75,38,0
8154,51,1,9,2,3,5,4,0,0,0,32,38,0
27843,28,3,9,2,7,0,4,1,0,0,43,38,0
13833,22,6,10,4,12,3,4,0,0,0,10,38,0
22921,46,3,13,2,11,0,4,1,0,0,40,38,0
12153,33,3,13,2,9,5,4,0,0,0,40,38,1
16836,30,3,6,2,2,0,4,1,0,0,40,38,0
30075,34,3,9,2,13,0,4,1,0,0,50,38,0
4137,45,3,10,2,2,0,4,1,0,1887,40,38,1
19423,24,3,9,4,7,1,4,1,0,0,40,38,0
28280,34,3,10,2,2,0,4,1,0,0,40,38,1
4150,33,6,9,0,0,1,4,1,0,0,40,38,0
6468,22,3,13,4,0,1,4,0,0,0,35,38,0
14017,57,5,13,2,3,0,4,1,4386,0,13,38,1
16963,46,3,12,4,12,1,4,1,0,0,56,38,0
6571,42,4,13,2,3,0,4,1,0,0,60,38,1
15366,59,1,10,2,10,0,4,1,0,0,42,38,0
27930,60,5,13,2,2,0,4,1,0,0,40,38,0
26392,41,3,13,2,11,0,4,1,0,0,55,38,0
15155,38,3,13,2,3,0,4,1,0,0,40,38,1
13779,73,3,15,2,9,0,4,1,0,0,40,38,0
867,17,3,7,4,11,3,4,1,0,0,28,38,0
20541,18,3,10,4,7,3,4,1,0,0,15,38,0
22733,41,5,14,2,11,5,4,0,0,1902,35,38,1
31599,66,3,5,2,9,0,4,1,0,0,40,38,0
27845,47,3,14,2,9,0,4,1,0,0,40,38,1
402,50,6,13,2,10,0,4,1,0,0,40,38,1
4428,58,3,13,2,0,0,4,1,0,0,40,25,0
3057,69,1,6,2,3,0,4,1,0,0,20,38,0
29766,44,3,10,2,13,0,4,1,0,1887,60,38,1
7060,31,0,13,4,3,3,4,0,0,0,40,4,0
16548,35,3,5,2,2,0,3,1,0,0,40,25,0
14863,19,3,9,4,7,3,4,0,0,1721,40,38,0
23195,30,1,9,0,10,3,4,0,0,0,32,38,0
10390,47,5,15,4,9,1,4,1,0,0,40,38,1
11347,45,5,13,4,9,1,4,1,0,0,40,38,0
12212,52,0,13,2,9,0,4,1,0,0,40,38,1
3317,45,0,10,2,12,0,4,1,7688,0,40,12,1
12118,27,3,10,4,0,1,4,0,0,0,40,38,0
7865,29,3,9,2,11,0,4,1,0,1887,55,38,1
12126,55,3,3,2,9,0,4,1,0,0,48,25,0
6851,36,3,10,4,2,1,1,1,0,0,40,24,0
18231,28,3,13,2,9,0,1,1,0,0,40,35,0
31720,44,3,13,2,3,0,4,1,15024,0,45,38,1
17718,65,3,9,2,9,0,4,1,0,0,45,38,0
23344,24,3,13,2,9,0,4,1,0,0,30,38,0
27000,51,3,12,0,12,1,4,1,0,0,30,38,0
30350,23,3,6,4,2,1,4,1,0,0,40,38,0
6997,26,3,9,4,0,1,4,1,0,0,40,38,0
31259,46,5,9,2,3,0,4,1,0,0,40,38,0
706,40,3,8,2,7,0,2,1,0,0,40,22,0
3491,33,3,10,4,0,4,4,0,0,0,40,38,0
15339,57,5,14,2,12,0,4,1,0,0,38,38,1
4573,21,3,9,4,0,4,2,0,0,0,40,38,0
13247,38,3,13,2,3,0,4,1,7688,0,40,38,1
15823,44,3,9,2,2,5,4,0,0,0,40,38,1
26973,23,3,11,4,0,1,4,0,0,0,40,38,0
7054,38,3,13,4,0,1,2,1,0,0,40,38,0
5580,33,3,10,2,3,0,4,1,0,0,70,38,1
3151,24,6,13,4,9,1,4,1,0,0,15,38,0
6617,33,6,10,5,0,3,2,1,0,0,35,38,0
31512,45,3,10,2,2,0,4,1,0,0,50,38,1
11991,23,3,13,4,9,3,4,1,0,0,40,38,0
4022,31,3,11,0,11,3,4,0,0,0,38,38,0
25029,18,3,10,4,9,3,4,1,0,0,40,38,0
2607,45,3,13,2,3,0,4,1,0,1977,55,38,1
21671,25,3,9,4,0,1,2,1,0,0,40,38,0
11630,32,3,9,2,9,0,4,1,0,0,40,38,0
9118,29,3,9,3,2,1,4,1,0,0,40,38,0
9182,42,3,11,4,12,1,4,1,0,0,40,38,0
2429,36,5,9,2,4,0,4,1,0,0,84,38,0
16630,42,3,9,4,3,4,2,0,0,0,25,38,0
3815,20,3,10,4,7,3,4,0,594,0,16,38,0
24336,32,0,9,4,3,1,2,0,0,0,40,38,0
29117,29,3,14,4,9,1,4,1,0,0,55,33,0
18646,39,3,16,2,9,0,4,1,99999,0,55,38,1
835,55,3,9,2,6,0,4,1,0,0,40,38,0
13256,22,5,9,4,4,3,4,1,0,0,40,38,0
26595,62,6,11,6,3,4,2,0,0,0,40,38,0
8624,22,6,10,4,9,1,4,1,0,0,10,38,0
1173,20,3,11,4,7,1,4,1,0,0,30,38,0
22821,28,3,11,4,7,1,4,0,2463,0,35,38,0
24460,41,3,9,0,9,1,2,0,0,0,28,38,0
8102,39,3,14,2,3,5,4,0,0,2415,65,38,1
16117,20,3,5,4,9,3,4,1,0,0,40,38,0
21673,32,1,9,2,10,0,4,1,0,0,43,38,0
8098,25,3,10,0,9,4,4,0,0,0,50,38,0
4951,45,4,10,2,3,0,4,1,0,0,50,38,1
15194,30,3,6,4,6,4,2,0,0,0,40,38,0
16634,34,4,12,2,0,5,4,0,0,0,36,38,0
23663,69,5,15,2,9,0,4,1,99999,0,40,38,1
32192,55,3,10,0,12,1,4,1,0,0,40,38,0
19177,23,3,4,4,6,3,2,0,0,0,40,5,0
25863,20,3,12,4,11,3,4,0,0,0,40,38,0
7795,43,3,13,5,12,1,4,1,0,0,40,38,0
30094,46,4,9,2,3,5,0,0,15024,0,40,38,1
3407,52,3,10,2,3,0,4,1,0,0,40,38,1
24926,48,0,9,3,0,4,4,0,1471,0,40,38,0
15784,47,5,14,4,3,1,2,1,0,0,25,38,0
8963,39,3,9,4,0,1,4,0,0,0,40,38,0
1997,75,5,14,3,9,1,4,0,0,0,50,38,0
27328,50,3,13,2,3,0,4,1,0,0,60,38,0
30410,54,3,13,0,9,1,4,1,0,1340,40,38,0
29734,60,0,10,2,0,0,4,1,7298,0,40,38,1
5629,56,3,9,2,7,0,4,1,0,0,40,38,0
4002,28,3,13,4,11,3,4,0,0,0,40,38,0
28848,29,3,13,2,3,0,2,1,0,0,55,38,1
4753,47,3,4,2,2,0,2,1,0,0,60,38,1
30951,26,3,13,2,9,0,4,1,0,0,58,38,1
16956,34,3,14,2,3,0,4,1,0,0,40,38,0
20580,25,1,13,2,0,0,4,1,0,0,40,38,0
3681,20,3,9,4,11,3,4,1,0,0,40,38,0
19403,43,1,10,0,10,4,4,0,0,0,40,38,0
20694,36,3,9,2,2,3,4,0,0,2002,40,38,0
7448,47,3,9,2,0,5,4,0,0,0,20,38,1
23940,31,3,9,2,2,0,4,1,0,0,48,38,1
13135,49,3,11,0,9,1,4,0,0,0,38,38,0
3985,20,3,9,4,7,3,2,1,0,0,52,38,0
25983,37,3,9,0,2,1,4,1,0,0,49,38,0
9205,22,3,9,4,5,3,4,1,0,0,40,38,0
24905,19,3,8,4,11,3,4,0,0,0,18,38,0
18953,39,3,10,2,11,0,4,1,0,0,40,29,1
27554,67,3,4,2,2,0,4,1,0,0,24,38,0
4277,22,3,10,4,11,3,4,1,0,0,20,38,0
3666,51,3,13,2,3,0,4,1,0,0,50,9,1
8412,45,3,10,2,2,2,1,1,0,0,40,29,0
22276,54,0,10,2,3,0,4,1,0,0,40,38,1
18830,66,5,12,2,2,0,4,1,2290,0,30,17,0
23205,39,3,13,0,0,1,1,0,0,0,24,29,0
31704,42,3,10,2,9,5,4,0,0,0,36,38,0
6520,20,3,10,4,11,3,4,1,0,0,40,38,0
29868,22,3,10,1,7,5,4,0,0,0,40,38,1
22834,18,3,7,2,2,0,4,1,0,0,40,38,0
19556,28,3,9,0,10,1,4,1,0,0,40,38,0
17607,34,3,9,2,2,0,4,1,0,0,43,38,1
15464,42,3,11,2,3,5,4,0,7298,0,35,38,1
11831,38,3,13,3,13,1,3,1,0,0,84,18,0
16928,42,5,12,0,2,3,0,1,0,0,35,38,0
1204,33,3,10,2,2,0,2,1,0,0,40,38,0
2883,45,3,14,0,3,1,4,0,0,0,50,38,1
8613,33,3,6,4,6,1,4,0,0,0,45,38,0
9257,35,5,9,2,3,0,4,1,0,0,50,38,0
7242,22,0,9,4,0,2,4,1,0,0,40,38,0
2637,33,3,13,2,3,5,4,0,0,0,40,38,1
29765,41,3,13,2,2,0,1,1,0,0,40,38,1
29716,62,3,6,2,9,0,4,1,0,0,40,38,0
19049,48,3,9,3,9,4,4,0,0,0,32,38,0
18252,19,3,10,4,9,1,4,0,0,0,24,38,0
30370,55,1,14,2,9,0,2,1,0,0,40,38,1
877,38,3,11,0,0,4,4,0,0,0,40,38,0
32127,42,1,13,2,10,0,4,1,0,0,42,38,0
4379,17,1,7,4,11,3,4,1,0,0,20,38,0
11957,38,5,14,4,9,1,4,1,0,0,40,38,1
27565,78,5,10,2,2,0,4,1,0,0,3,38,1
3908,28,3,13,2,7,0,2,1,0,0,40,38,0
10763,34,3,10,2,13,0,4,1,0,0,40,38,0
7688,34,3,16,2,9,0,4,1,0,0,45,38,1
22880,88,3,10,0,0,4,4,0,0,0,40,38,0
30280,23,3,6,2,6,3,1,0,0,0,40,39,0
20836,36,3,9,0,6,1,4,1,0,0,40,38,0
8075,43,6,9,2,2,0,4,1,0,0,40,38,0
14635,29,6,12,4,9,1,2,1,0,0,40,38,1
13161,53,1,14,2,3,0,4,1,7688,0,70,38,1
23348,23,1,7,2,5,0,4,1,0,0,40,38,0
6479,49,1,14,4,9,1,4,0,4650,0,40,38,0
4711,45,0,11,2,10,0,4,1,3908,0,40,38,0
23707,58,3,3,2,6,0,4,1,0,0,40,21,0
12476,19,3,9,4,0,3,4,0,0,0,40,38,0
989,51,3,10,6,9,1,4,0,3325,0,40,38,0
2682,61,1,13,3,9,1,4,1,0,0,40,38,0
21142,63,4,6,2,4,0,4,1,0,0,50,38,0
18892,30,3,11,5,9,4,4,0,0,0,40,38,0
9702,51,3,13,2,2,0,4,1,0,0,50,38,0
20698,20,5,10,4,9,3,4,1,0,0,10,38,0
17392,21,3,7,4,2,3,4,1,0,0,45,38,0
28695,33,3,3,3,2,1,4,1,0,0,40,25,0
21740,39,3,10,2,4,0,4,1,0,0,60,38,0
23023,35,5,9,5,13,1,4,1,0,0,70,38,0
22356,49,3,4,4,7,2,4,1,0,0,35,38,0
20118,35,3,9,4,11,1,4,1,4787,0,40,38,1
25017,30,3,10,4,4,2,2,1,0,0,72,38,0
11196,38,6,12,4,3,1,4,1,0,0,60,38,0
7787,52,3,15,0,3,1,4,1,0,2559,60,38,1
22538,29,3,11,2,9,0,4,1,0,0,43,38,0
18260,35,3,10,2,0,5,4,0,3908,0,27,38,0
16099,32,6,13,4,9,1,4,0,0,0,40,38,0
3823,34,3,12,5,2,1,4,1,0,0,60,38,0
21646,69,5,10,2,2,0,4,1,9386,0,72,38,1
8446,49,3,13,2,11,0,4,1,0,0,45,38,1
25022,35,3,15,2,9,0,4,1,0,0,55,38,1
5159,32,3,9,2,0,5,2,0,0,0,40,38,0
29597,44,3,9,0,0,4,4,0,0,0,40,38,1
23166,27,3,9,2,6,0,4,1,7298,0,40,38,1
17143,36,3,13,0,9,4,4,0,0,0,45,7,0
21865,28,3,10,0,3,1,4,0,0,0,40,38,0
654,27,3,9,4,6,3,4,0,0,0,32,38,0
5812,34,3,10,5,2,1,4,1,0,0,45,38,0
21672,48,3,9,0,2,1,4,1,0,0,50,38,0
2892,56,3,15,2,3,0,4,1,0,0,16,38,0
16179,23,3,10,4,9,3,4,0,0,0,10,38,0
30431,39,3,9,0,13,3,4,1,0,0,60,38,0
5636,25,3,13,4,2,3,4,1,0,0,40,38,0
9612,53,3,9,2,2,0,4,1,0,0,40,7,0
3044,25,3,9,4,5,2,4,1,0,0,35,38,0
29666,45,4,11,0,11,4,4,0,0,0,30,38,0
21691,24,3,10,4,0,1,4,0,0,0,40,38,0
8445,67,3,11,6,9,1,4,0,0,0,1,38,0
26166,44,0,13,0,12,1,4,1,0,2258,40,38,1
23702,41,6,13,4,9,1,4,1,0,0,40,38,0
6159,39,4,13,3,11,1,4,1,0,0,40,38,0
13515,24,3,9,4,7,3,2,1,0,0,40,38,0
19543,51,3,10,0,0,4,4,0,0,0,40,38,0
12569,45,3,16,2,9,5,4,0,0,1977,30,38,1
6022,52,3,9,2,3,0,4,1,0,0,60,38,1
5092,34,3,9,2,6,0,4,1,0,0,40,38,0
13569,32,3,10,2,13,0,4,1,0,0,60,38,0
11211,20,3,9,4,0,1,4,0,0,0,40,38,0
11221,42,3,9,4,11,1,4,1,0,0,60,38,1
24215,51,1,14,2,9,0,4,1,15024,0,40,38,1
29620,46,3,12,4,9,4,4,0,0,0,36,38,0
23121,21,3,10,4,9,3,4,0,0,0,30,38,0
25953,28,3,7,2,2,0,4,1,0,0,40,38,0
17515,26,3,9,4,5,3,4,0,0,0,40,38,0
3659,30,3,9,2,5,0,4,1,0,0,40,38,1
3326,32,3,10,0,4,1,4,0,0,1590,54,38,0
9465,40,6,14,2,9,5,4,0,15024,0,37,38,1
15033,19,3,10,4,0,3,4,0,0,0,16,38,0
2663,48,6,11,0,9,4,4,0,0,0,56,38,1
22617,35,3,10,2,2,0,4,1,0,0,40,38,0
21762,23,3,6,4,7,1,4,0,0,0,40,38,0
27695,41,5,9,0,4,2,4,1,0,0,20,38,0
21917,42,3,9,0,13,1,4,1,0,0,50,38,0
11673,41,3,14,2,6,0,4,1,0,0,40,38,0
31950,43,4,15,2,3,0,4,1,99999,0,40,38,1
27883,42,6,10,0,13,4,4,1,0,0,38,38,0
1927,45,3,9,2,5,0,4,1,0,1628,45,38,0
30372,39,3,9,2,6,0,4,1,0,0,40,38,1
14132,19,1,9,4,0,3,2,0,0,0,40,38,0
30515,28,0,13,2,3,0,4,1,5178,0,40,38,1
32412,37,3,15,2,9,0,4,1,0,0,50,38,1
2880,31,3,9,4,5,2,4,1,0,0,40,38,0
22223,32,3,13,4,3,1,4,0,0,0,40,38,0
19765,23,1,13,4,9,3,4,0,0,0,15,38,0
13562,22,3,11,4,9,4,2,0,0,0,35,38,0
9494,33,3,9,4,7,1,4,0,0,0,35,38,0
24927,25,3,13,4,0,3,4,0,0,0,40,38,0
21341,40,5,11,2,9,5,4,0,0,1977,15,38,1
27462,54,3,9,0,7,4,4,1,0,0,32,38,0
28907,43,3,9,0,6,3,4,1,0,0,40,38,0
16195,51,3,9,2,9,0,4,1,0,0,40,38,0
22104,42,3,10,4,3,1,4,0,0,0,40,38,0
4620,40,3,14,4,3,1,4,1,0,0,40,38,0
942,38,4,9,2,3,0,4,1,0,0,40,38,1
30918,35,3,10,2,9,0,4,1,0,0,40,38,0
19619,36,6,10,0,3,1,4,0,0,0,39,38,0
29772,48,5,10,2,2,0,4,1,0,0,40,38,0
19641,53,4,10,6,3,1,4,1,0,0,40,38,1
16577,21,3,10,4,9,3,1,1,0,0,40,35,0
16522,36,3,9,6,7,4,1,0,0,0,20,38,0
8368,56,4,4,2,2,0,4,1,0,0,50,38,1
8627,53,3,14,0,11,1,4,0,0,0,40,38,0
16692,38,6,13,4,3,3,4,1,0,0,40,38,0
17949,36,3,9,5,11,4,2,0,0,0,17,38,0
12156,25,3,10,4,7,3,4,0,0,0,25,38,0
6727,30,3,9,4,5,4,2,1,0,0,72,38,0
18519,22,3,13,4,9,1,4,0,0,0,9,38,0
29392,54,3,2,2,7,0,4,1,0,0,40,25,0
30553,45,6,13,5,9,1,4,0,0,0,40,38,0
31782,20,0,10,4,10,3,2,1,0,0,40,38,0
31440,42,3,9,2,2,0,4,1,0,0,50,38,0
29470,39,3,13,0,3,4,4,0,0,0,45,38,0
23777,40,0,13,2,9,0,4,1,7688,0,66,38,1
18660,23,3,9,2,0,2,4,0,0,0,35,38,0
23456,32,3,13,4,9,1,4,1,0,0,50,38,1
12817,50,3,9,2,2,0,4,1,0,0,40,38,0
28181,23,3,13,4,6,3,4,0,0,1719,40,38,0
25129,39,3,5,0,5,1,4,1,0,0,50,38,0
30703,46,3,9,2,0,0,4,1,0,0,40,38,1
2623,24,3,13,4,2,1,4,0,0,0,40,38,0
27972,36,1,11,5,0,3,2,0,0,0,40,38,0
8534,77,4,10,2,3,0,4,1,0,0,40,38,0
18301,43,3,9,2,2,0,4,1,0,0,40,38,0
16615,53,0,13,0,3,4,2,0,0,0,50,38,1
8371,45,5,10,2,2,0,4,1,0,1485,40,38,1
23826,37,3,13,2,3,0,4,1,0,0,50,38,1
737,43,6,13,2,9,0,4,1,0,0,50,38,0
31920,25,1,13,4,9,3,4,0,0,0,40,38,0
24477,31,3,13,4,12,1,4,0,0,0,42,38,0
26214,54,3,9,4,3,4,4,1,0,0,40,38,1
14057,25,3,10,4,0,4,2,0,0,0,40,38,0
14879,78,5,4,2,4,0,4,1,0,0,25,38,0
14249,21,3,10,4,9,3,4,1,0,0,30,38,0
25825,46,3,10,2,13,0,4,1,7298,0,45,38,1
24883,37,3,5,2,13,0,4,1,0,0,40,38,0
22089,21,3,10,2,9,5,4,0,3781,0,40,38,0
24485,20,3,10,4,9,3,4,0,0,0,10,38,0
9513,40,3,9,2,11,0,4,1,0,0,72,38,1
22319,36,3,10,2,2,0,4,1,0,0,40,1,1
10187,40,3,4,2,11,0,4,1,4064,0,40,38,0
6495,36,3,9,2,5,0,4,1,0,0,40,38,0
755,27,3,11,4,2,3,4,1,0,0,38,38,0
21304,30,3,10,2,6,0,4,1,0,0,48,38,0
31550,36,3,11,0,0,4,4,0,0,0,40,38,0
24332,38,3,9,5,11,4,4,0,0,0,10,38,0
15802,34,3,9,0,0,3,4,1,0,0,40,38,0
28326,30,3,9,2,9,5,4,0,0,0,20,38,0
26912,41,3,13,2,9,0,4,1,0,0,45,38,1
6200,37,3,11,2,2,0,4,1,0,0,40,38,0
20308,41,3,13,0,3,4,2,0,0,0,40,38,0
16453,22,3,9,2,11,5,4,0,0,0,40,38,0
21751,67,3,9,0,9,1,4,0,0,0,7,38,0
8084,31,3,11,0,6,4,4,1,0,0,43,38,0
15047,37,3,9,0,3,1,4,1,0,0,35,38,0
24103,28,3,10,4,7,3,4,0,0,0,30,38,0
5682,24,3,9,4,2,3,4,1,0,0,40,38,0
31218,27,5,10,2,3,0,4,1,0,0,40,38,0
15653,26,1,13,4,10,1,4,1,0,0,40,38,0
32466,60,3,5,0,9,1,2,1,0,0,35,38,0
18064,17,3,5,4,7,4,4,1,0,0,20,38,0
7557,64,3,13,2,9,0,4,1,0,0,50,38,1
8569,42,3,9,2,0,5,4,0,0,0,40,38,0
9661,52,3,8,4,6,1,4,1,0,0,40,38,0
15734,45,1,9,0,7,3,2,0,0,0,40,38,0
5961,36,3,9,4,8,4,2,0,0,0,28,38,0
18987,58,3,13,0,3,1,4,1,0,0,38,38,0
29778,42,0,10,2,13,0,2,1,0,0,40,38,0
7868,33,3,13,2,3,0,4,1,0,1902,45,38,1
1269,44,1,13,0,10,1,4,1,0,0,40,38,0
28694,20,3,10,4,5,1,4,1,0,0,30,38,0
13733,25,3,15,4,9,1,4,0,0,0,30,38,0
12697,49,3,9,0,7,4,4,1,0,0,40,3,0
26495,66,3,14,6,9,1,4,1,0,0,6,38,0
6998,29,3,16,2,9,0,4,1,0,0,50,38,1
11283,62,3,13,0,9,1,4,1,0,0,5,38,0
8669,33,6,14,4,9,1,4,1,0,0,60,38,0
31434,30,3,14,2,3,0,4,1,0,0,50,38,1
18667,30,5,10,2,0,5,4,0,0,0,20,38,1
20116,62,3,14,4,9,1,4,1,0,0,70,38,0
9045,32,3,11,4,3,1,2,0,0,0,35,8,0
30575,34,3,13,2,3,5,4,0,0,0,40,38,1
28159,79,0,16,6,3,1,4,1,0,0,6,38,1
22029,47,5,13,2,11,0,4,1,0,1887,40,38,1
32042,45,3,8,2,2,0,4,1,0,0,40,38,0
29890,50,5,10,2,3,5,4,0,0,0,30,38,0
27299,30,6,9,2,10,0,4,1,0,0,40,38,1
23004,70,3,13,2,9,0,1,1,0,0,40,2,0
24438,40,4,13,2,3,0,4,1,0,0,45,38,1
5127,60,5,14,2,3,0,4,1,0,0,40,38,0
9327,26,3,10,4,0,1,2,0,0,0,40,38,0
1545,27,3,13,2,2,0,4,1,0,0,40,38,0
739,42,3,13,2,12,0,4,1,0,0,40,38,1
11572,39,3,9,0,8,4,4,0,0,0,22,38,0
10875,34,3,9,2,2,0,4,1,0,0,40,38,0
1674,47,3,12,2,0,5,4,0,0,0,40,21,1
16121,43,3,9,2,6,0,4,1,0,0,40,38,0
2567,24,6,14,4,9,1,4,1,0,0,13,38,0
6984,37,3,9,2,5,5,4,0,0,0,40,38,1
6795,49,3,10,2,11,5,4,0,0,0,40,38,1
19902,26,3,9,4,0,1,4,1,0,0,50,38,0
4732,23,3,4,4,4,4,3,1,0,0,36,25,0
773,37,3,11,2,12,5,4,0,0,0,24,38,1
17249,26,3,9,4,11,1,4,0,0,0,50,38,0
8521,34,3,12,0,6,1,4,1,0,0,40,38,0
21584,51,3,9,2,0,5,4,0,0,0,20,38,0
28969,46,3,13,2,3,0,4,1,15024,0,55,38,1
17025,24,3,8,2,2,0,4,1,0,0,40,38,0
18,38,3,7,2,11,0,4,1,0,0,50,38,0
2244,63,0,10,0,3,4,4,0,0,0,40,38,0
3203,39,3,13,2,11,5,4,0,0,0,30,38,0
7288,39,6,13,2,3,5,4,0,0,0,55,38,1
5204,22,3,10,4,7,1,4,1,0,0,25,38,0
13708,26,3,12,2,9,5,4,0,0,0,75,38,0
20995,47,3,9,2,7,5,2,0,5013,0,40,38,0
6923,45,3,15,4,9,1,4,1,0,0,40,38,1
32354,28,3,9,2,13,0,4,1,0,0,70,38,0
27422,38,3,13,2,3,0,4,1,15024,0,65,38,1
11998,22,3,9,4,13,3,4,1,0,0,40,38,0
11197,37,0,9,2,0,0,4,1,0,0,50,38,1
13968,45,3,12,0,13,1,4,1,0,0,55,38,0
28789,19,3,10,4,13,1,4,1,0,0,50,38,0
12921,22,3,7,4,0,1,4,1,0,0,40,38,0
6665,36,3,14,4,9,1,4,0,0,0,40,38,0
3240,34,3,10,4,7,4,4,0,0,0,40,38,0
16929,25,3,6,4,6,3,4,1,0,0,40,38,0
3309,39,3,12,2,0,0,4,1,0,0,40,38,0
10358,19,3,10,4,9,3,4,0,0,0,35,38,0
363,43,3,13,0,3,1,4,1,0,1564,45,38,1
20107,31,3,9,2,11,5,4,0,0,0,18,38,0
11017,49,3,10,0,3,1,4,1,3325,0,50,38,0
11789,54,3,9,6,9,3,4,0,0,0,40,38,0
4726,31,3,10,2,13,0,4,1,0,1579,45,7,0
8738,30,3,13,2,3,0,4,1,99999,0,50,38,1
19324,55,4,13,2,3,0,4,1,0,2415,50,38,1
16855,69,3,10,2,11,0,4,1,0,0,25,38,0
1641,42,3,13,2,9,0,4,1,0,0,45,38,1
30564,52,3,11,2,2,0,4,1,0,0,40,38,1
20901,42,3,14,2,3,0,4,1,0,0,40,38,1
1172,25,3,14,2,4,1,4,1,0,0,99,38,1
4500,35,3,7,5,9,1,4,0,6849,0,60,38,0
13465,61,3,4,2,6,0,4,1,0,0,40,21,0
22469,26,3,10,4,11,1,2,1,0,0,35,38,0
30212,74,5,10,2,3,0,4,1,0,0,4,38,0
